0.0	4.275819e-5	0.00011581769	0.00020080921	0.00028736267	0.00035790287	0.00047469354	0.00063582894	0.00083565287	0.0010622535	0.0012488442	0.0014251946	0.0016097288	0.0018096351	0.0020571281	0.0022916484	0.0024980875	0.002670494	0.0028023433	0.0029560805	0.003117957	0.0032687988	0.0033973088	0.0034526507	0.0034763447	0.0034898	0.0034968515	0.0035186093	0.0034951894	0.0034229313	0.0033107875	0.0031646362	0.0030445796	0.0029280903	0.0027919314	0.002634291	0.0024231866	0.0022086254	0.0020113415	0.0018330144	0.0016848571	0.0015071036	0.0013105125	0.0011191936	0.0009390365	0.0008160825	0.0007220034	0.0006331649	0.00054766296	0.00044464236	0.00038152165	0.00036788394	0.00038783357	0.00044430493	0.00048527896	0.00052503275	0.0005874679	0.00067687535	0.0008242627	0.000985739	0.0011365219	0.0012832631	0.0014112844	0.0015710811	0.0017606877	0.0019547192	0.0021491952	0.0022994452	0.0024287058	0.0025620372	0.0026971318	0.0028467881	0.0029151544	0.0029227547	0.002888483	0.0028341142	0.0027897896	0.0026901811	0.0025337304	0.0023067312	0.0020182352	0.0017509281	0.001487059	0.0012128501	0.00091520796	0.00055297615	0.00018100794	-0.00018220856	-0.00051073707	-0.00078306405	-0.001074141	-0.0013753418	-0.0016739629	-0.0019543606	-0.0021548972	-0.0023031319	-0.0024141348	-0.0025063893	-0.0026142302	-0.0026706685	-0.0026637148	-0.0025928963	-0.0024565693	-0.0023247947	-0.002185391	-0.0020262343	-0.0018341722	-0.0015649669	-0.0012668964	-0.0009650297	-0.0006734502	-0.00041660274	-0.00013006174	0.00018433713	0.0005097813	0.00083727663	0.0011058042	0.001335654	0.0015424946	0.0017396536	0.0019592696	0.0021402903	0.0022626768	0.0023335167	0.0023424348	0.002347834	0.0023447531	0.0023187757	0.002257044	0.0021115672	0.0019279746	0.0017333261	0.0015299905	0.0013419875	0.0011201556	0.0008558135	0.00056411553	0.0002525264	-1.68679e-5	-0.0002635848	-0.00050890906	-0.0007538515	-0.0010284433	-0.0012845829	-0.0014967967	-0.0016674123	-0.0017859204	-0.0019052541	-0.0020232976	-0.0021163041	-0.002178957	-0.0021646186	-0.0021069422	-0.002033514	-0.0019438973	-0.0018606145	-0.0017391959	-0.0015652259	-0.0013548144	-0.0011126101
0.0	6.424404e-5	0.00020042522	0.00036524286	0.0005310263	0.0006907063	0.00092289253	0.0012405511	0.0016286937	0.0020526906	0.002432277	0.0027878073	0.0031546555	0.0035612674	0.004030654	0.0044863992	0.0048908605	0.005231772	0.0055135014	0.0058122	0.006125819	0.0064199795	0.0066553517	0.0067777717	0.00683429	0.006862666	0.0068817856	0.0069048936	0.0068576024	0.006716592	0.006497501	0.006230524	0.0059860116	0.005745794	0.0054761027	0.005155115	0.004754132	0.0043376535	0.0039500124	0.0036003503	0.0032856048	0.0029384827	0.0025595538	0.0021838394	0.001843042	0.0015917197	0.0013966158	0.00121853	0.0010441034	0.00086158793	0.0007398126	0.00070727075	0.00074762583	0.0008408769	0.0009252603	0.0010134322	0.0011405598	0.0013262588	0.0016021585	0.001912894	0.0022122182	0.0024968463	0.002768308	0.0030849536	0.003449606	0.0038300343	0.004200073	0.004504319	0.00476783	0.0050322283	0.0053059105	0.005588871	0.0057364344	0.0057616727	0.0057017645	0.005601396	0.0054925433	0.0052960566	0.00498019	0.004534907	0.0039956626	0.0034620792	0.0029323364	0.002386298	0.0017862396	0.0010874503	0.00035944785	-0.00034641207	-0.0009894188	-0.0015562092	-0.0021278986	-0.0027165252	-0.003301446	-0.0038348213	-0.004237469	-0.004537203	-0.00476646	-0.004958586	-0.0051464536	-0.005254404	-0.005240581	-0.0050988332	-0.004854436	-0.0045933006	-0.0043117884	-0.003989315	-0.003596743	-0.0030814537	-0.0025001408	-0.0019098594	-0.0013439726	-0.00081289554	-0.00024440908	0.00036917193	0.0010073698	0.0016355413	0.0021717781	0.0026296733	0.0030452188	0.003446934	0.0038583255	0.004207398	0.0044534025	0.0045898734	0.004625589	0.0046363305	0.0046264273	0.004567743	0.0044291257	0.0041592396	0.003805757	0.0034207224	0.0030276445	0.0026405165	0.0021966316	0.0016793796	0.0011088466	0.00051390106	-2.6902422e-5	-0.00052081706	-0.0010058362	-0.0015012381	-0.002027266	-0.0025214863	-0.0029417626	-0.0032783898	-0.003529505	-0.0037639672	-0.0039903037	-0.0041711237	-0.0042767026	-0.0042605605	-0.0041587525	-0.004013264	-0.0038419433	-0.0036635238	-0.003417796	-0.003077418	-0.00266503	-0.002207387
0.0	6.965644e-5	0.00025313252	0.00048589584	0.00072605256	0.000991629	0.0013383892	0.0018006033	0.002357076	0.0029469803	0.003515264	0.0040516984	0.0046001635	0.00520926	0.0058687157	0.0065232627	0.007112261	0.007616013	0.008061015	0.008497324	0.008945385	0.0093639335	0.009685835	0.009884562	0.009983845	0.010032382	0.010065489	0.010069244	0.009992114	0.00978953	0.009478295	0.009115832	0.0087487195	0.008380677	0.007976769	0.007493152	0.006929043	0.0063336603	0.00576835	0.005254134	0.004762431	0.0042536375	0.0037111423	0.0031699291	0.0026911595	0.0023095575	0.0020068716	0.0017394471	0.001477954	0.0012387303	0.0010696577	0.0010150281	0.0010687284	0.0011800285	0.0013086203	0.0014530072	0.0016481047	0.0019333346	0.0023164363	0.0027561174	0.003195283	0.0036119553	0.0040360307	0.0045030275	0.0050250585	0.0055743037	0.00609666	0.0065540895	0.006956765	0.007349058	0.0077556535	0.008149816	0.008383337	0.008437149	0.008366342	0.00823021	0.008038039	0.0077394852	0.00726834	0.006626166	0.0058761523	0.005090349	0.0043014977	0.003485513	0.0025859128	0.0015851783	0.00053396414	-0.00048538166	-0.0014243419	-0.0022932964	-0.003136009	-0.003992138	-0.0048354124	-0.0055876663	-0.0061884373	-0.006642066	-0.0069937133	-0.007288858	-0.0075321207	-0.007676943	-0.0076547153	-0.007452578	-0.0071289386	-0.006744782	-0.0063216975	-0.005834526	-0.005237762	-0.0045039053	-0.003669337	-0.002814396	-0.0019901937	-0.001178227	-0.00033851594	0.00055346085	0.0014777808	0.0023696828	0.0031639154	0.003848806	0.004471853	0.0050738463	0.005647522	0.0061437683	0.006505262	0.0067075784	0.0067895455	0.0068073906	0.0067828614	0.006682712	0.006456918	0.006081563	0.0055816555	0.005022922	0.004452812	0.003859168	0.003198005	0.0024457192	0.0016193115	0.000776551	-2.3867833e-5	-0.0007631913	-0.0014823064	-0.0022215638	-0.0029697826	-0.0036774639	-0.004292253	-0.0047871755	-0.005182772	-0.005529371	-0.005848696	-0.0061040153	-0.0062372056	-0.006228921	-0.006097225	-0.0058887233	-0.0056437673	-0.005358719	-0.004986982	-0.0044939485	-0.0038977808	-0.003253062
0.0	6.6432694e-5	0.00027767938	0.00056188117	0.0008745287	0.0012557191	0.0017166954	0.0023066893	0.0030040739	0.003731358	0.004472669	0.0051882644	0.0059178057	0.0067132614	0.0075314613	0.008354848	0.009109887	0.009770215	0.010381831	0.010950445	0.011511301	0.012027301	0.012420564	0.012697883	0.012849335	0.012925533	0.012969604	0.012939057	0.012822585	0.012567911	0.012185946	0.011749063	0.01126854	0.010772755	0.010232966	0.009596211	0.00889616	0.008151524	0.0074265217	0.0067536915	0.006085993	0.0054234117	0.004738549	0.004060232	0.0034650168	0.002956527	0.0025424433	0.0021856136	0.001845965	0.0015683519	0.0013674704	0.0012906624	0.0013440907	0.0014597788	0.0016302267	0.0018361012	0.0021037513	0.0024850592	0.0029555513	0.0034989715	0.004062702	0.004608629	0.005184921	0.005793709	0.006453768	0.00714597	0.0077973288	0.008400502	0.008944607	0.009460823	0.009986068	0.010469706	0.010787607	0.010881151	0.010816326	0.010652107	0.010365997	0.009955193	0.009340453	0.00853216	0.007607526	0.006595967	0.005561984	0.004480573	0.0032957266	0.0020312916	0.0007024902	-0.00059494626	-0.0018089368	-0.0029707	-0.0040742955	-0.005172394	-0.0062340065	-0.007170403	-0.00795768	-0.008565226	-0.009040882	-0.009434674	-0.009715284	-0.009876049	-0.009842237	-0.009599074	-0.009220065	-0.008725619	-0.008165088	-0.007514085	-0.006718614	-0.005793329	-0.004746075	-0.0036587317	-0.00259102	-0.0015064772	-0.0004103358	0.0007343591	0.0019071947	0.003023131	0.0040547703	0.0049633305	0.005788503	0.0065749222	0.007284553	0.007901663	0.008363125	0.00863575	0.0087785125	0.00880724	0.008759351	0.008608346	0.008293416	0.0078274505	0.0072096963	0.006503151	0.0057667806	0.004967767	0.004099561	0.0031346811	0.0020848687	0.0010305805	-5.450581e-6	-0.0009833954	-0.001930111	-0.00289347	-0.0038328134	-0.0047246753	-0.005512492	-0.0061574434	-0.0067020464	-0.007158165	-0.0075527653	-0.007862456	-0.0080146715	-0.008019103	-0.007871509	-0.0076151225	-0.007302462	-0.00690438	-0.0064066597	-0.005778349	-0.005024985	-0.0042200303
0.0	6.13094e-5	0.00027975588	0.00059796113	0.0009828871	0.0014781608	0.0020524296	0.0027511916	0.0035568273	0.0043970123	0.0052867234	0.0061737825	0.007079467	0.00803547	0.0089853555	0.009942427	0.010839853	0.011649568	0.01241831	0.0131130265	0.0137644075	0.014348242	0.014802152	0.015151895	0.015362958	0.015474113	0.015521193	0.015450718	0.015285958	0.014988543	0.014560066	0.0140643	0.013486255	0.012867605	0.012193201	0.011422698	0.01061079	0.009749126	0.008887502	0.008063109	0.007231998	0.0064259777	0.005622019	0.004839485	0.004145853	0.0035214652	0.002996775	0.0025511386	0.0021492187	0.001846107	0.0016292115	0.0015327652	0.001570076	0.0016826841	0.0018884932	0.002157873	0.0025026891	0.0029686484	0.003509572	0.0041308175	0.0047982894	0.005470244	0.00618855	0.006928464	0.007706	0.0085094515	0.009269509	0.01000331	0.010684539	0.0113196885	0.011943112	0.012497687	0.012888607	0.0130329095	0.012988842	0.0127985515	0.0124198105	0.011888731	0.011147514	0.010208756	0.009141004	0.007939631	0.006679897	0.0053455047	0.0039045785	0.0024142182	0.00086068345	-0.00067333056	-0.0021389683	-0.003568603	-0.004917835	-0.0062256395	-0.0074598896	-0.008548489	-0.009500274	-0.0102581475	-0.010857158	-0.011336246	-0.01164253	-0.011797911	-0.011749315	-0.011486972	-0.0110701565	-0.010485617	-0.009795504	-0.008984241	-0.008007748	-0.0069168773	-0.005701155	-0.004420261	-0.003127379	-0.0017936677	-0.0004596098	0.0009068271	0.0022825438	0.003585301	0.0048232437	0.0059439996	0.006960922	0.007906875	0.008729821	0.009439094	0.009981782	0.010329673	0.0105375685	0.010583003	0.010505621	0.010295024	0.009898119	0.009353895	0.00864735	0.007822827	0.006931573	0.0059407214	0.004880824	0.003729644	0.0024973725	0.0012649877	2.5540447e-5	-0.0011754413	-0.0023380134	-0.0034952234	-0.004595341	-0.0056377617	-0.006571878	-0.0073591084	-0.008046153	-0.008606838	-0.009059894	-0.0094008865	-0.009568181	-0.00958594	-0.009436039	-0.009149278	-0.008772077	-0.008263277	-0.007643728	-0.00689776	-0.006019935	-0.005080486
0.0	5.829243e-5	0.0002663379	0.00060409174	0.0010595879	0.0016547205	0.0023378138	0.003125221	0.004004945	0.004936829	0.00594523	0.006987599	0.008054311	0.009139299	0.01019754	0.011251151	0.012263462	0.013211662	0.014116211	0.014925318	0.015646175	0.016271362	0.016776677	0.017185673	0.017459836	0.017610352	0.017649923	0.01754248	0.017325867	0.016993316	0.016540816	0.015998518	0.015343348	0.014612326	0.013811576	0.012934816	0.012031588	0.011084044	0.010113746	0.009149444	0.008177632	0.0072438084	0.006345464	0.0054908204	0.0047142277	0.0039932444	0.0033651332	0.00283441	0.0023897141	0.0020695762	0.0018491173	0.0017369895	0.0017462543	0.0018534485	0.0020847344	0.0024153134	0.0028385273	0.0033708992	0.003967777	0.004644157	0.0053914767	0.0061804843	0.0070219934	0.007878717	0.008751262	0.009632941	0.010484127	0.011327018	0.012131524	0.0128771225	0.013575414	0.0141847255	0.01463037	0.014833903	0.01482062	0.014601442	0.014142411	0.0134928785	0.012644402	0.011611194	0.0104295965	0.00908024	0.0076205656	0.006058189	0.0044049565	0.0027247623	0.0010006682	-0.0007220881	-0.0024097876	-0.004069057	-0.0056385044	-0.007117068	-0.00847942	-0.00969193	-0.010775596	-0.011673479	-0.012390464	-0.012934596	-0.013258917	-0.013394008	-0.0133295385	-0.013065233	-0.012622205	-0.0119735	-0.011166135	-0.0102041	-0.009076902	-0.007847149	-0.006504548	-0.0050722244	-0.0035815905	-0.0020346572	-0.00048800983	0.001061997	0.002591242	0.0040479247	0.005452979	0.0067618247	0.0079532685	0.009028162	0.0099429935	0.01071611	0.011321772	0.011746183	0.012012383	0.012080743	0.0119729815	0.011696624	0.011232061	0.010622197	0.00985343	0.008940081	0.007910304	0.0067546116	0.0055235345	0.0042166538	0.002847792	0.0014685647	6.2604275e-5	-0.0013337962	-0.0026905437	-0.004005693	-0.0052369884	-0.0063932827	-0.007444098	-0.008363566	-0.009174433	-0.009829197	-0.010327626	-0.01067897	-0.010858828	-0.010887863	-0.010747203	-0.010445817	-0.0100059835	-0.009400016	-0.008669206	-0.007822819	-0.00685547	-0.005807273
0.0	5.8114598e-5	0.0002460402	0.0005937217	0.0011122474	0.0017833492	0.002561864	0.003416667	0.0043401313	0.005342971	0.006438826	0.0076093073	0.008808412	0.009988221	0.011131692	0.012247491	0.01334474	0.014412289	0.015422097	0.016325194	0.017095974	0.017742643	0.01828883	0.018740445	0.01907421	0.019262705	0.019286403	0.01915034	0.018886516	0.018525561	0.018065779	0.017488651	0.016778821	0.015953226	0.015045107	0.014093019	0.013117932	0.012112461	0.011064066	0.009981498	0.008899422	0.007861278	0.0068937805	0.005994208	0.0051508914	0.004358663	0.0036429781	0.0030375556	0.0025683837	0.0022366294	0.0020194084	0.0018962817	0.0018741003	0.0019767403	0.0022228234	0.002606392	0.0031011836	0.0036786634	0.0043180976	0.005031592	0.0058347434	0.0067220735	0.0076606795	0.008613265	0.009556507	0.010486671	0.011411611	0.012337437	0.0132411225	0.014081202	0.014831146	0.015480242	0.01596002	0.016224315	0.016244585	0.01599444	0.015474455	0.014722086	0.013787924	0.012692151	0.011426394	0.0099727735	0.008349002	0.0066000912	0.0047877687	0.0029561636	0.001112832	-0.0007469668	-0.0026154898	-0.0044548	-0.0062041213	-0.007810196	-0.009261307	-0.010570277	-0.011746791	-0.012763487	-0.013583709	-0.0141703235	-0.014507311	-0.014617638	-0.014539339	-0.0142815	-0.013820071	-0.013132997	-0.012227797	-0.011135539	-0.0098974295	-0.0085592605	-0.0071263863	-0.0055846237	-0.003935672	-0.002221939	-0.0004997987	0.0011888813	0.0028229398	0.0044008433	0.005930087	0.0073893173	0.008726865	0.009897382	0.0108815245	0.011693247	0.01234559	0.012839677	0.013150102	0.013244358	0.013110506	0.012769618	0.012255087	0.011594599	0.010785791	0.009810297	0.00866737	0.0073844893	0.006011104	0.0045836684	0.0031235311	0.001630127	9.790232e-5	-0.0014531607	-0.002968981	-0.0044035725	-0.0057360074	-0.0069694766	-0.00810626	-0.009139855	-0.010045681	-0.0107771065	-0.011310738	-0.011659065	-0.011848049	-0.011885167	-0.011760442	-0.011454928	-0.010958041	-0.010277607	-0.009455363	-0.008527515	-0.0075026928	-0.0063726353
0.0	5.9057493e-5	0.00022850123	0.00058053894	0.0011451447	0.0018644087	0.0027115836	0.0036105032	0.0045553916	0.005606197	0.0067579467	0.008016349	0.009305875	0.010545815	0.011747	0.012897388	0.014048505	0.015202644	0.0162807	0.017248139	0.01805026	0.018706392	0.019280085	0.019757308	0.020136904	0.020354012	0.020361282	0.020207033	0.019909129	0.019528337	0.019069323	0.018469632	0.01772712	0.016834699	0.015851004	0.014852933	0.013829239	0.012789382	0.011692906	0.0105275605	0.0093720425	0.008262433	0.0072508003	0.006326929	0.0054377243	0.0046012364	0.0038240429	0.0031646118	0.0026838924	0.0023445864	0.002131556	0.002002308	0.0019550708	0.002054962	0.0023077626	0.0027289689	0.003276899	0.0038794633	0.004547624	0.005283675	0.006120694	0.0070760935	0.008079378	0.009098263	0.010086232	0.011042222	0.012018947	0.012998625	0.013968779	0.014875887	0.015656875	0.016331133	0.016827501	0.017140945	0.017188467	0.016912574	0.016353512	0.015528317	0.014535527	0.013403338	0.012083757	0.010567772	0.008830506	0.0069540925	0.005039718	0.0031045615	0.0011884862	-0.0007568398	-0.0027490787	-0.0047083246	-0.0065801037	-0.008268649	-0.009774427	-0.011148177	-0.012379583	-0.013480038	-0.014374707	-0.014984116	-0.0153293	-0.0154208895	-0.01533278	-0.015082008	-0.014608621	-0.013902993	-0.012929312	-0.011743342	-0.010437512	-0.009026952	-0.007536991	-0.00592602	-0.0041708252	-0.0023464102	-0.00050213246	0.0012751909	0.0029706308	0.004631464	0.0062402096	0.007800303	0.009240173	0.010471591	0.011500807	0.012332093	0.013015218	0.013560603	0.013899368	0.014015005	0.013863049	0.013471889	0.01292599	0.012232307	0.01140052	0.010387452	0.009167336	0.007801576	0.006328138	0.004821163	0.0033086904	0.0017388184	0.00012409815	-0.0015290871	-0.0031544736	-0.0046674227	-0.00606742	-0.007345512	-0.008536901	-0.00965277	-0.01061897	-0.011402527	-0.011960813	-0.0123024555	-0.012496561	-0.012538308	-0.012428832	-0.012123923	-0.011583876	-0.010856574	-0.009971998	-0.008987876	-0.007930585	-0.0067474367
0.0	5.939737e-5	0.00022205398	0.0005752517	0.0011589974	0.0018982318	0.0027740814	0.0036906498	0.004643755	0.0057149646	0.0068895686	0.008183794	0.009510306	0.010775756	0.012000633	0.013165032	0.0143382605	0.015529612	0.016635135	0.017629044	0.018444166	0.019104574	0.019689227	0.020176271	0.020575738	0.02080489	0.020804888	0.020642921	0.0203319	0.019942777	0.01948417	0.018875096	0.018120207	0.01719955	0.016184285	0.015167252	0.014123755	0.013069532	0.011952924	0.010753769	0.009568056	0.00842903	0.00739848	0.0064654388	0.0055572833	0.0047026626	0.003899531	0.003218068	0.0027325074	0.002389578	0.002177791	0.0020466	0.001988958	0.002087261	0.002342849	0.0027798798	0.0033501592	0.0039620046	0.0046426672	0.005388183	0.0062390547	0.0072218026	0.0082520675	0.009298509	0.010304513	0.011270672	0.012269507	0.013271639	0.014268786	0.015203803	0.015997825	0.016682861	0.017184366	0.017518902	0.017578501	0.017291924	0.016715555	0.015860839	0.014844315	0.013697317	0.01235472	0.010814524	0.009030873	0.007101745	0.005144495	0.0031669107	0.0012214106	-0.0007600277	-0.002803692	-0.004812222	-0.006733804	-0.008457867	-0.009986049	-0.011386182	-0.012639238	-0.013775376	-0.01470074	-0.015318648	-0.015667409	-0.015752759	-0.01566057	-0.015411931	-0.01493429	-0.014222025	-0.013219829	-0.011993819	-0.010661687	-0.009221149	-0.007707125	-0.0060666683	-0.0042687124	-0.0023987785	-0.0005031963	0.0013105159	0.0030299504	0.0047250935	0.0063675335	0.007969	0.009450736	0.010707401	0.011756537	0.012595049	0.013291007	0.013857956	0.014209425	0.014333298	0.014173586	0.013761659	0.013203235	0.012495332	0.011653654	0.010626215	0.009374499	0.007974347	0.0064590373	0.0049203467	0.0033864882	0.0017845768	0.00013548147	-0.001558575	-0.00322996	-0.0047760922	-0.0062042023	-0.0074997777	-0.008714045	-0.009864888	-0.010854868	-0.011659624	-0.012228623	-0.012568288	-0.012763419	-0.012807121	-0.012704653	-0.012400631	-0.0118418345	-0.011095841	-0.010186317	-0.009178963	-0.008107626	-0.006902572
0.0	5.8858317e-5	0.00023088152	0.00058309373	0.0011527692	0.001882171	0.0027384283	0.0036431544	0.0045952587	0.005655188	0.0068170056	0.008086746	0.009388884	0.010643323	0.011852763	0.01301283	0.01417468	0.015342149	0.016431157	0.017407572	0.018216804	0.018878993	0.019455524	0.01993712	0.020322451	0.020542651	0.020550035	0.02039155	0.020092648	0.019708995	0.019246526	0.018642299	0.017894913	0.016992806	0.015997909	0.014989343	0.013959157	0.012910014	0.011801672	0.0106263235	0.009459371	0.008339074	0.007317203	0.0063879294	0.0054921377	0.0046462067	0.0038591358	0.0031947752	0.0027085787	0.0023662227	0.002151262	0.0020216075	0.0019728616	0.0020704397	0.0023266978	0.0027536314	0.0033075907	0.003915055	0.0045893667	0.005331074	0.0061754785	0.0071381247	0.008153205	0.009181847	0.010177635	0.011140851	0.0121262185	0.013116651	0.014096204	0.0150124	0.015801853	0.016482295	0.01698132	0.017298318	0.017349552	0.01707289	0.01650249	0.015669975	0.014670191	0.0135293165	0.0121966135	0.010669575	0.00891843	0.007022265	0.005086259	0.003137111	0.0012062107	-0.00075997645	-0.002772042	-0.004750113	-0.0066386815	-0.008346696	-0.009864248	-0.011246685	-0.012489404	-0.013604339	-0.014506989	-0.015121374	-0.015468895	-0.015563027	-0.0154735735	-0.015220008	-0.014746978	-0.01403649	-0.013052913	-0.0118525755	-0.010535256	-0.009112929	-0.007609578	-0.005982087	-0.00421318	-0.0023705042	-0.0005071785	0.001287173	0.002994669	0.0046677776	0.0062944447	0.007869925	0.009322423	0.010566148	0.011607637	0.012444638	0.013132865	0.013684699	0.014032016	0.014146592	0.013991002	0.013596914	0.0130460905	0.01234451	0.011505198	0.010486589	0.009255765	0.007874365	0.006386538	0.004869589	0.003342982	0.0017591672	0.00012888582	-0.0015385592	-0.003181804	-0.004711256	-0.0061225886	-0.007410274	-0.008613632	-0.009741647	-0.0107170325	-0.011507291	-0.012070294	-0.012416097	-0.012608743	-0.012651863	-0.012543962	-0.012239175	-0.01169284	-0.010957476	-0.010065929	-0.009073979	-0.008005321	-0.0068124277
